id,domain,channel,message,subject,intent,issue,technique,phishing,sender,label
36c6b4e6-c5e6-4aa7-879a-df7d61ba3dfe,E-commerce/Retail,Outcall,Very nice,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Very nice ,,False,,customer_support
608af33b-207f-4bdf-9d0e-cad6f404a1d1,E-commerce/Retail,Inbound,Everything is Good,,Customer Requested Modifications,Customer Requested Modifications - Everything is Good,,False,,customer_support
45032e01-2de5-4e38-975c-6345207d016b,E-commerce/Retail,Inbound,The employee was very sweet and kind thank uh for resolving my problem. ?,,Return request,Return request - The employee was very sweet and kind thank uh for resolving my problem. ?,,False,,customer_support
6c5d518c-1acc-4132-95fb-f8b19a5686fd,E-commerce/Retail,Inbound,Thanks for costumer sports,,Order status enquiry,Order status enquiry - Thanks for costumer sports ,,False,,customer_support
480dc73f-677d-40c2-8db6-5677ee72a4b0,E-commerce/Retail,Inbound,Badiya giod,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Badiya giod,,False,,customer_support
4fd5715e-6673-45dc-8741-7987f45aa06e,E-commerce/Retail,Outcall,Try to solve the problem of customer,,Order status enquiry,Order status enquiry - Try to solve the problem of customer,,False,,customer_support
dc18f6ff-f2f1-4faf-995b-4b86c7ace002,E-commerce/Retail,Inbound,Bigef badhiya,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Bigef badhiya  ,,False,,customer_support
1dde46c0-0133-42bc-a166-13c7ab3e45a4,Other,Inbound,Good person thank you very muchh,,UnProfessional Behaviour,UnProfessional Behaviour - Good person thank you very muchh,,False,,customer_support
7622393d-8fc0-4089-a808-9311d0fe278a,E-commerce/Retail,Inbound,Ache se samjaya thank you Shopzilla,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Ache se samjaya thank you Shopzilla,,False,,customer_support
10c9a371-b1bd-4676-aa58-d9667ca4d744,E-commerce/Retail,Inbound,Please provide products on time.,,Delayed,Delayed - Please provide products on time.,,False,,customer_support
262130e3-22cb-4158-8b09-27d1d1e4d2b0,E-commerce/Retail,Inbound,Provide the contact number which is not switched off,,Installation/demo,Installation/demo - Provide the contact number which is not switched off ,,False,,customer_support
b71e3fd1-2154-4de6-8f0d-5a1da622e471,E-commerce/Retail,Inbound,Customer care support my order related problem. Thanks,,Delayed,Delayed - Customer care support my order related problem. Thanks ,,False,,customer_support
c238ae6e-7513-4652-af41-a49a11a288bf,Other,Inbound,Good behaviour & helpful,,Not Needed,Not Needed - Good behaviour & helpful ,,False,,customer_support
31e9b294-7513-4b43-bb8b-6b62a6397b2a,E-commerce/Retail,Inbound,"Worst setup, many complaints I raised but no responseI",,Reverse Pickup Enquiry,"Reverse Pickup Enquiry - Worst setup, many complaints I raised but no responseI",,False,,customer_support
cdf6ccf8-9634-42e8-a109-1fc20e7a3da3,Other,Inbound,Try to add options so that in app We can talk to higher authority directly at a time if any serious action done related to delivery agent without any hastel.,,UnProfessional Behaviour,UnProfessional Behaviour - Try to add options so that in app We can talk to higher authority directly at a time if any serious ,,False,,customer_support
c2bcfca2-b6cb-4bba-a314-35b57fd16872,E-commerce/Retail,Inbound,Chor,,Invoice request,Invoice request - Chor ,,False,,customer_support
b7a483d0-2c67-4e10-b846-eaaeb7b2e6f7,E-commerce/Retail,Inbound,Nice to talk to your customer executive.,,Order status enquiry,Order status enquiry - Nice to talk to your customer executive.,,False,,customer_support
98e60b2f-c133-40c8-be02-d26fbfada2ca,E-commerce/Retail,Inbound,"On this platform taking so much time for solving the issues, so kindly request to you, make policy more flexible and trustable... My rating is 10 Out of 0.1Thank you..",,UnProfessional Behaviour,"UnProfessional Behaviour - On this platform taking so much time for solving the issues, so kindly request to you, make policy m",,False,,customer_support
d6edca4d-0ec5-4e52-9abc-5329f2e9f31b,E-commerce/Retail,Inbound,Thanks for...,,Order status enquiry,Order status enquiry - Thanks for...,,False,,customer_support
c44e1c8a-69bb-443e-afaf-459b8525fe7b,E-commerce/Retail,Inbound,Excellent ??,,Order status enquiry,Order status enquiry - Excellent ??,,False,,customer_support
ca867840-b124-41e7-8f0d-e527e697284e,E-commerce/Retail,Inbound,Missing itam,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Missing itam ,,False,,customer_support
0f63c53a-681d-401f-8f0f-fbe6435a1720,E-commerce/Retail,Inbound,My return hasn't take placed yet,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - My return hasn't take placed yet,,False,,customer_support
f3aa081f-9a41-49a8-aa01-2fc1bc599c4c,Banking/Finance,Inbound,Ok,,Online Payment Issues,Online Payment Issues - Ok,,False,,customer_support
c7cdd3a9-2768-461a-8623-826c15621b97,E-commerce/Retail,Inbound,Nice to talk to you,,Service Centres Related,Service Centres Related - Nice to talk to you ,,False,,customer_support
5327de82-8983-447a-ab75-c17640220a76,E-commerce/Retail,Outcall,Policy should be clear,,Installation/demo,Installation/demo - Policy should be clear,,False,,customer_support
c1c65e42-e849-405f-b13c-b5c44eb474e8,E-commerce/Retail,Inbound,All things are good but yaaaa good enough.,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - All things are good but yaaaa good enough.,,False,,customer_support
c330f4fd-7f98-44c1-8bfd-99d057d3a7ed,E-commerce/Retail,Outcall,Yes,,Customer Requested Modifications,Customer Requested Modifications - Yes ,,False,,customer_support
93ce2dee-3287-4c90-b675-6cc7af1e66cb,E-commerce/Retail,Inbound,Excellent performance,,Order status enquiry,Order status enquiry - Excellent performance ,,False,,customer_support
50db6883-888f-4f83-b198-37116dae4022,E-commerce/Retail,Inbound,Good support is Shopzilla,,Order status enquiry,Order status enquiry - Good support is Shopzilla ,,False,,customer_support
974dc54e-e034-4c80-a645-9bd354738a00,E-commerce/Retail,Inbound,charge nahi le rha h,,Installation/demo,Installation/demo -   charge nahi le rha h ,,False,,customer_support
cae4a151-b7c5-4a87-85cb-4ee186277858,E-commerce/Retail,Inbound,Good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good,,False,,customer_support
903d1b20-3b4b-46d3-9cc3-88a515b2d2ea,E-commerce/Retail,Inbound,Good,,General Enquiry,General Enquiry - Good,,False,,customer_support
87112ed1-d8c1-448f-9d47-b043ffae985d,E-commerce/Retail,Inbound,Good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good ,,False,,customer_support
9a0aeb33-5125-4fde-a2cd-d74d75e82265,E-commerce/Retail,Inbound,Thankyou so much,,Return request,Return request - Thankyou so much,,False,,customer_support
a4f40ced-b661-422d-92eb-334bd2985da3,Banking/Finance,Inbound,Than better,,Refund Related Issues,Refund Related Issues - Than better ,,False,,customer_support
406f8dfb-102b-412c-9a2e-214949b1ac2e,E-commerce/Retail,Email,Your certificate tide does not good.I didn't like his way of understanding.,,Unable to track,Unable to track - Your certificate tide does not good.I didn't like his way of understanding.,,False,,customer_support
e62c67aa-4940-415a-bb9c-e81036e40f52,E-commerce/Retail,Outcall,Customer care mam is very polite and solve my problem very effeciently,,Return request,Return request - Customer care mam is very polite and solve my problem very effeciently,,False,,customer_support
65c5925d-7e0e-4576-878a-3ff1082a3fa5,Other,Inbound,Good,,Seller onboarding,Seller onboarding - Good,,False,,customer_support
53d93707-9e56-4aa3-b671-44bb537c0190,E-commerce/Retail,Outcall,Better ??,,Wrong,Wrong - Better ??,,False,,customer_support
957b08bd-7ee3-469d-ba4c-b111013d728c,E-commerce/Retail,Inbound,I am happy,,Return request,Return request - I am happy ,,False,,customer_support
ee6bbdfc-296e-4338-b004-e2e9332a54b1,Other,Inbound,By recurting more people in the company,,Warranty related,Warranty related - By recurting more people in the company ,,False,,customer_support
7acb3634-48f2-49a4-830c-14cad043b22a,E-commerce/Retail,Inbound,TO REDUCE RETURN GOOD ADD MORE CLEAR PIC OF IMAGES FOR BETTER CLARITY OF ACTUAL PRODUCT. IN MY CONDITION AFTER CLOSING PIC WAS MISSING IN COMMERCIAL.,,Return request,Return request - TO REDUCE RETURN GOOD ADD MORE CLEAR PIC OF IMAGES FOR BETTER CLARITY OF ACTUAL PRODUCT. IN MY CONDI,,False,,customer_support
55bd3062-4b82-4761-957c-e3df60828cfa,E-commerce/Retail,Inbound,Good,,Delayed,Delayed - Good,,False,,customer_support
74ee6b17-3333-4709-91bc-d8cdfc271574,E-commerce/Retail,Inbound,Muje bohot   ke customer supporting team se bat karke mere taraf se 5*****,,Order status enquiry,Order status enquiry - Muje bohot   ke customer supporting team se bat karke mere taraf se 5*****,,False,,customer_support
634184b2-f207-401e-8d66-0ffb01db5434,E-commerce/Retail,Inbound,"call dropped in between, no solution provided",,Reverse Pickup Enquiry,"Reverse Pickup Enquiry - call dropped in between, no solution provided",,False,,customer_support
fc720222-af45-4498-9505-8a9dc69db636,Banking/Finance,Inbound,I fill better when I talk with Shopzilla excutive  thank you so much,,Online Payment Issues,Online Payment Issues -   I fill better when I talk with Shopzilla excutive  thank you so much ,,False,,customer_support
ab9690a5-4364-43a4-ae8b-154e489e1ab8,E-commerce/Retail,Inbound,experience,,Order status enquiry,Order status enquiry -   experience ,,False,,customer_support
7ef65d30-60f5-4a51-9403-33ffa23c2c9b,Other,Inbound,Good,,Product Specific Information,Product Specific Information - Good,,False,,customer_support
44a94db4-0a00-46d8-8323-d17686f92006,Other,Inbound,"Please return my order and refund my money and Whatever I get, I will return it to you and pay you as soon as possible",,Product Specific Information,"Product Specific Information - Please return my order and refund my money and Whatever I get, I will return it to you and pay you a",,False,,customer_support
b899ee9e-5119-4b2e-b67b-c8d458439e30,E-commerce/Retail,Inbound,Shopzilla customer care service are good they help how they can..,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Shopzilla customer care service are good they help how they can..,,False,,customer_support
c7533350-ee0a-4416-95c9-6d6865b0c734,Other,Email,.,,Not Needed,Not Needed - .,,False,,customer_support
2c330129-eaed-4571-9bc7-58db735a5e33,Banking/Finance,Outcall,Good,,Refund Related Issues,Refund Related Issues - Good,,False,,customer_support
5e7e4ed5-7502-4280-845a-e02c645a1f9f,E-commerce/Retail,Inbound,Thank you sar ????-????,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Thank you sar ????-????,,False,,customer_support
1067c5db-1004-4447-9e04-eb9b2c25c322,E-commerce/Retail,Inbound,Please check product when package it's proper,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Please check product when package it's proper,,False,,customer_support
d5561572-ed66-41e3-81d5-173684748357,E-commerce/Retail,Inbound,Wrong items return to be accepted immediately before delivery in open box,,Wrong,Wrong - Wrong items return to be accepted immediately before delivery in open box,,False,,customer_support
2182e297-6ce7-46d3-9e29-3439309f99e1,Other,Outcall,Good,,Return cancellation,Return cancellation - Good ,,False,,customer_support
20793ba9-a84b-4898-897f-eac80421c499,Banking/Finance,Inbound,My interaction with your customer support executive was excellent. She explained to me everything and I am thoroughly satisfied.,,Online Payment Issues,Online Payment Issues - My interaction with your customer support executive was excellent. She explained to me everything an,,False,,customer_support
7727fb18-9bc8-4fc8-9287-422fd5188289,E-commerce/Retail,Inbound,The customer support executive behaviour and manner of speaking is very good ??,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - The customer support executive behaviour and manner of speaking is very good ??,,False,,customer_support
b71a266f-c498-4d4b-a391-0fa89eb122b4,Other,Inbound,Ok,,Product Specific Information,Product Specific Information - Ok,,False,,customer_support
bb3e627e-9069-4386-b8aa-7baa94966a64,E-commerce/Retail,Inbound,"Change your attitude towards customer, they are not your slaves  and never try to  make fool",,Wrong,"Wrong - Change your attitude towards customer, they are not your slaves  and never try to  make fool ",,False,,customer_support
88a75d53-5240-4016-ac73-eb13236e4dc4,Other,Inbound,Completely Satisfied With Your Customer Care Service Executive.,,Product Specific Information,Product Specific Information - Completely Satisfied With Your Customer Care Service Executive.,,False,,customer_support
e506d63a-fbed-4ec0-93b4-ad5f206289a0,E-commerce/Retail,Inbound,Good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good ,,False,,customer_support
6c4e9785-8591-41f9-87f3-d66d29e563a8,E-commerce/Retail,Inbound,Shopzilla return policy is very irritating. I wish not to buy anything from Shopzilla. SuperBuy. Myntra even meesho service is far better than Shopzilla,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Shopzilla return policy is very irritating. I wish not to buy anything from Shopzilla. SuperBuy. Myn,,False,,customer_support
bbdc9741-5510-4a30-a507-9a22f0aff4a8,E-commerce/Retail,Inbound,It Is good,,Order status enquiry,Order status enquiry - It Is good ,,False,,customer_support
fed60f74-40e2-473c-8724-65531cbccd45,E-commerce/Retail,Outcall,I like it....mazaa agyaa..thank you for resolving my problem...,,Order status enquiry,Order status enquiry - I like it....mazaa agyaa..thank you for resolving my problem...,,False,,customer_support
31516a30-67db-453f-9da0-e7e20c423dd5,E-commerce/Retail,Outcall,Good customer care service,,Damaged,Damaged - Good customer care service ,,False,,customer_support
f3d53bc2-7b57-43cd-b275-32a23bacc9c3,E-commerce/Retail,Inbound,Problem is not with associate but with FK process where service associate cannot connect delivery agent or if delivery agent does not pick up call nobody can reach. Also customer does not know when it will be delivered and they have to wait from 9 am to 9 pm,,Order status enquiry,Order status enquiry - Problem is not with associate but with FK process where service associate cannot connect delivery ag,,False,,customer_support
0f83f85f-c458-4f2a-9824-f03b08bb2bf9,Other,Inbound,Thankyou,,Product Specific Information,Product Specific Information - Thankyou ,,False,,customer_support
133d775f-5b38-419b-976e-311bf13aed2c,E-commerce/Retail,Inbound,Pik up   lijiye,,Service Centres Related,Service Centres Related - Pik up   lijiye ,,False,,customer_support
46f21cab-f822-45ab-84f3-588e2c3fad80,Other,Inbound,Good,,Product Specific Information,Product Specific Information - Good ,,False,,customer_support
ac17a7db-8a4b-468a-879f-2c0f54e3943c,Other,Outcall,Thankyou,,Product Specific Information,Product Specific Information - Thankyou ,,False,,customer_support
19e75690-2dd9-40d2-b70e-5207a6acc7bc,E-commerce/Retail,Inbound,Simply the reach towards the customer support,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Simply the reach towards the customer support,,False,,customer_support
b7024127-67a1-4c13-a15f-0b44d2ac1e0b,Other,Inbound,Make gift card for every product sorry and thanks,,Call back request,Call back request - Make gift card for every product sorry and thanks,,False,,customer_support
35768e1c-184a-49d2-a1e8-803d172fcef4,E-commerce/Retail,Inbound,MY name change,,Customer Requested Modifications,Customer Requested Modifications - MY name change,,False,,customer_support
ca4879f2-0e46-43d1-87cb-08f2bbe8527d,E-commerce/Retail,Outcall,Very bad service,,Order status enquiry,Order status enquiry - Very bad service ,,False,,customer_support
bb535208-3422-4eb4-9487-d29f8820e57e,E-commerce/Retail,Inbound,Good support ??,,Seller Cancelled Order,Seller Cancelled Order - Good support ??,,False,,customer_support
ea141d8c-5a75-4dab-a9e9-84934dcf452e,E-commerce/Retail,Email,Nice,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Nice,,False,,customer_support
48bb6813-f8a1-47c1-bc17-1309e87d3827,E-commerce/Retail,Inbound,All good,,Wrong,Wrong - All good,,False,,customer_support
75e1876d-24f6-43e0-8bbe-f6b4759ffe88,Other,Inbound,Thank you,,Product Specific Information,Product Specific Information - Thank you ,,False,,customer_support
edfe9a52-abea-43d7-a0c0-25bf2f954160,E-commerce/Retail,Inbound,I am so happy,,Fraudulent User,Fraudulent User - I am so happy ,,False,,customer_support
483118db-2c0f-435c-b5e1-e914dae1542a,Banking/Finance,Inbound,Good,,Online Payment Issues,Online Payment Issues - Good ,,False,,customer_support
f39a9298-851c-45e0-9aa5-e415efc31816,Other,Outcall,Good,,Account updation,Account updation - Good,,False,,customer_support
fe0ca761-9a88-47b1-85ac-150790105987,E-commerce/Retail,Inbound,Its good,,Invoice request,Invoice request - Its good,,False,,customer_support
bcf65b12-0d60-4168-a64b-2a418a7bc66d,E-commerce/Retail,Inbound,Thnks,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Thnks,,False,,customer_support
432b3fca-c508-4639-95ca-3c85cc784ea0,E-commerce/Retail,Inbound,Kindly take care of customers convenience.,,Fraudulent User,Fraudulent User - Kindly take care of customers convenience. ,,False,,customer_support
aea195e1-61fd-46bc-b4aa-4f670887a7b3,E-commerce/Retail,Inbound,Good communication,,Return request,Return request - Good communication ,,False,,customer_support
85bb526b-c941-4693-ac83-d7020789c548,E-commerce/Retail,Inbound,Very poor,,Fraudulent User,Fraudulent User - Very poor ,,False,,customer_support
fd0d718d-7b8f-4ab0-9b25-cdd3b9fba78b,E-commerce/Retail,Inbound,Thank you sirYou are great,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Thank you sirYou are great ,,False,,customer_support
db62cc94-8e00-433f-b710-9ce1cf94ff3b,E-commerce/Retail,Inbound,Good,,Order status enquiry,Order status enquiry - Good,,False,,customer_support
2d6074ae-77ac-4231-881e-0e2fa5acc348,Other,Outcall,Excellent ??,,Not Needed,Not Needed - Excellent ??,,False,,customer_support
62e01f24-af4a-404f-9d88-b242e350ef59,Banking/Finance,Inbound,Issues was not resolved,,Online Payment Issues,Online Payment Issues - Issues was not resolved ,,False,,customer_support
947df4f4-7e29-4813-a5fe-7fb43be2ca15,E-commerce/Retail,Inbound,Ok improvement required,,Installation/demo,Installation/demo - Ok improvement required,,False,,customer_support
de5eb315-3977-4d96-a41a-62435ae141f2,E-commerce/Retail,Inbound,Aacha,,Delayed,Delayed - Aacha,,False,,customer_support
1d99135a-a766-44d6-a3c8-cb46521acf17,E-commerce/Retail,Inbound,Thank you Shopzilla,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Thank you Shopzilla ,,False,,customer_support
59904f07-b912-4e71-a81f-ba49ef6752f6,Other,Inbound,"Quantity limit should be increased, atleast 3   aata should be allowed to ordered.",,Product Specific Information,"Product Specific Information - Quantity limit should be increased, atleast 3   aata should be allowed to ordered.",,False,,customer_support
99ba6c99-d0ac-44c1-9877-eb903955a0a7,E-commerce/Retail,Email,First change there Voice tone - harsshly speak & Confused answers,,Technician Visit,Technician Visit - First change there Voice tone - harsshly speak & Confused answers ,,False,,customer_support
be8d59ed-0b42-4f57-aaea-62828c876875,E-commerce/Retail,Inbound,Very good impressive divya mam,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Very good impressive divya mam,,False,,customer_support
f848eb6e-ae22-4038-b52b-e99854bd1991,E-commerce/Retail,Inbound,Do not give defective goods to the customer,,Service Centres Related,Service Centres Related - Do not give defective goods to the customer,,False,,customer_support
4284b2bb-100e-435b-bf3e-3bfdffa79d9b,E-commerce/Retail,Inbound,Quick action,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Quick action ,,False,,customer_support
bec7b8e5-4ff5-465f-ae48-c9786a96e235,E-commerce/Retail,Inbound,Awesome service by customer care,,Order status enquiry,Order status enquiry - Awesome service by customer care,,False,,customer_support
832223b9-b277-41ed-bad2-931a0c3781dd,E-commerce/Retail,Inbound,5,,Customer Requested Modifications,Customer Requested Modifications - 5,,False,,customer_support
97d57bc8-e4bf-4c1a-b3c1-e08196fa466c,E-commerce/Retail,Inbound,Noce,,Order status enquiry,Order status enquiry - Noce,,False,,customer_support
eaacbfb9-8e85-4a37-9499-91c8a670b789,E-commerce/Retail,Outcall,Very good ????Our bahut   say baat   ko b   say   so I like it ??,,Order status enquiry,Order status enquiry - Very good ????Our bahut   say baat   ko b   say   so I like it ??,,False,,customer_support
faac6db9-823f-4f9d-be0a-c32617b4a68c,Other,Inbound,Thanks for helping,,Signup Issues,Signup Issues - Thanks for helping ,,False,,customer_support
eb865d5b-307d-48aa-a390-2583e8534889,E-commerce/Retail,Outcall,Ruturn should be on time,,Return request,Return request - Ruturn should be on time ,,False,,customer_support
b9599715-1a4e-4f44-9259-d8b1b4a5e9f7,E-commerce/Retail,Inbound,Plz take action for this type seller thankyou,,Wrong,Wrong - Plz take action for this type seller thankyou ,,False,,customer_support
15c55896-b325-4e87-9a8a-e27c9fd062d0,E-commerce/Retail,Inbound,Happy,,Return request,Return request - Happy ,,False,,customer_support
18f60dca-bd66-4eed-a524-b5a011e65b0b,Other,Inbound,good,,Product Specific Information,Product Specific Information - good ,,False,,customer_support
e2705c12-e471-4bf7-adeb-dad0eef9cbbb,E-commerce/Retail,Inbound,No thank,,Order status enquiry,Order status enquiry - No thank ,,False,,customer_support
431798af-9d8f-410a-9103-931f2c5e7366,Other,Outcall,Good,,Return cancellation,Return cancellation - Good,,False,,customer_support
3f65bb55-820a-492a-8fad-6dfa7bd83ed6,E-commerce/Retail,Inbound,Please make sure that the seller are providing the right stuff. It's really bothersome to go through these return product process becouse the seller are scamming us.,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Please make sure that the seller are providing the right stuff. It's really bothersome to go through,,False,,customer_support
5a686952-a7bd-483a-a554-6ae284f8b537,E-commerce/Retail,Outcall,Excellent,,Order status enquiry,Order status enquiry - Excellent,,False,,customer_support
4e1fd830-1c0e-4a25-b5df-9c4e3ca8bf39,E-commerce/Retail,Inbound,Your Customer Care executive   is a very proffesional and good behaviour helpfull person But the Shopzilla service is worst I will not shope again with Shopzilla,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Your Customer Care executive   is a very proffesional and good behaviour helpfull person But the Sho,,False,,customer_support
b0f576e2-d251-49cc-bdbe-c4215c099bae,E-commerce/Retail,Inbound,Give more authority to customwe care executive solving problem to customer,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Give more authority to customwe care executive solving problem to customer ,,False,,customer_support
e907d228-2654-463f-b709-96870fc40520,E-commerce/Retail,Inbound,Happy,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Happy,,False,,customer_support
0c2db013-a66e-4b41-ac2a-d9e63592e246,E-commerce/Retail,Inbound,Nil,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Nil,,False,,customer_support
3b41c5fe-0c04-4462-955f-efd49d3ee6d9,E-commerce/Retail,Inbound,Mam bahut achi h uski sallery Or bhadha diniye ??,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Mam bahut achi h uski sallery Or bhadha diniye ??,,False,,customer_support
05852c1c-1189-4736-8cd0-79cac8a81ddf,Other,Inbound,Very good,,Not Needed,Not Needed - Very good ,,False,,customer_support
5604d466-abde-44ba-8993-eb6c2e37425f,E-commerce/Retail,Inbound,Excellent,,Invoice request,Invoice request - Excellent,,False,,customer_support
7604fc67-44fe-4bf4-b00e-4cfdbb79a971,E-commerce/Retail,Inbound,Good saport team,,Exchange / Replacement,Exchange / Replacement - Good saport team,,False,,customer_support
95d1b624-bb4c-42c6-8ed6-711c5700603b,E-commerce/Retail,Inbound,Thank you so much sir,,Delayed,Delayed - Thank you so much sir ,,False,,customer_support
2eb72d3a-bff4-4418-8841-30065182f5ae,E-commerce/Retail,Inbound,Ok.. thanks,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Ok.. thanks ,,False,,customer_support
156c6942-1047-4cb8-9c6a-71c9deeac338,E-commerce/Retail,Inbound,Good behaviour ??,,Order status enquiry,Order status enquiry - Good behaviour ??,,False,,customer_support
46eabcc7-1d27-439a-ba22-e98d401655fe,Other,Inbound,Good,,General Enquiry,General Enquiry - Good ,,False,,customer_support
0b74ce90-75aa-421c-a7d8-9ebbff3d82f0,Other,Outcall,Third class service by Shopzilla & seller HSA retails is making fool to customers. Sent me an used shirt with unpleasant odour. No price tags in it also. Shopzilla is defending these fraud sellers by restricting comments & real reviews.Third class service by Shopzilla.,,Product Specific Information,Product Specific Information - Third class service by Shopzilla & seller HSA retails is making fool to customers. Sent me an used s,,False,,customer_support
64e23876-a78d-4290-a7b7-31d8ac0c25d6,Banking/Finance,Outcall,"Worst service,,, totally disappointed",,Online Payment Issues,"Online Payment Issues - Worst service,,, totally disappointed",,False,,customer_support
84a9a6c0-5f1e-4b67-a544-5ef7ab6716c2,E-commerce/Retail,Inbound,Learn from SuperBuy!Be customer centric!,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Learn from SuperBuy!Be customer centric!,,False,,customer_support
59843cbc-8a8f-4e15-984b-9cb99e215257,Other,Inbound,It was very helpful conversation with the executive. Highly satisfied with the time and effort given in resolving the issue,,UnProfessional Behaviour,UnProfessional Behaviour - It was very helpful conversation with the executive. Highly satisfied with the time and effort given,,False,,customer_support
7949de6d-5d2b-4961-8f11-a242dc9a0924,E-commerce/Retail,Inbound,Ok,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Ok,,False,,customer_support
e1a5d9a0-5f7e-45ab-985e-c76fbc2381fa,E-commerce/Retail,Outcall,Nice,,Return request,Return request - Nice ,,False,,customer_support
d3be8359-4ff3-449c-9215-0388bcbd911f,Other,Outcall,Directly contact honi chahie phle ki trh,,Product Specific Information,Product Specific Information - Directly contact honi chahie phle ki trh,,False,,customer_support
58cbd37d-61f1-4985-8db9-c5309e624471,E-commerce/Retail,Inbound,Avilable and good f,,Order status enquiry,Order status enquiry - Avilable and good f ,,False,,customer_support
34e45658-ff6c-47ef-9326-9c692a537897,E-commerce/Retail,Inbound,Good combination skil,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good combination skil ,,False,,customer_support
e4c923a5-da64-41cb-b724-1085e0d53ebf,E-commerce/Retail,Email,Please change your delivery support team from Shopzilla to another delivery t,,Delayed,Delayed - Please change your delivery support team from Shopzilla to another delivery t,,False,,customer_support
c9195699-e341-4404-b489-3f0cce608b6d,E-commerce/Retail,Email,Excellent,,Fraudulent User,Fraudulent User - Excellent,,False,,customer_support
016a13a3-10d5-44f5-8341-d02cb4e547bd,E-commerce/Retail,Inbound,Execelent,,Return request,Return request - Execelent ,,False,,customer_support
005a14b8-ca80-4d78-a319-a549efeaa9bb,E-commerce/Retail,Inbound,I didn't satisfy,,Order status enquiry,Order status enquiry - I didn't satisfy,,False,,customer_support
45a24f1a-b066-4295-bdca-29477c95575e,Other,Outcall,Not for solve my problem,,Account updation,Account updation - Not for solve my problem ,,False,,customer_support
e535949a-ea9f-4575-970b-4db8779423e3,E-commerce/Retail,Outcall,It闁肩儤甯￠崺妞ゆ垼妫勬俊绌 been days and my query hasn闁肩儤甯￠崺妞ゆ垼妫勬俊绌 been resolved yet.For how long should the customers have to wait?,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - It闁肩儤甯￠崺妞ゆ垼妫勬俊绌 been days and my query hasn闁肩儤甯￠崺妞ゆ垼妫勬俊绌 been resolved yet.For how long should the c,,False,,customer_support
2072e45d-1d44-4d5d-b203-a5584e27cfaa,Banking/Finance,Inbound,I still didn't got my refund,,Refund Enquiry,Refund Enquiry - I still didn't got my refund ,,False,,customer_support
7ff38f06-e5b2-4895-94af-f49ba4c52937,E-commerce/Retail,Outcall,No,,Missing,Missing - No,,False,,customer_support
cd6ddf9d-3727-4804-8248-e995b3f3048a,E-commerce/Retail,Outcall,Kindly include Malayalam language as well.,,Installation/demo,Installation/demo - Kindly include Malayalam language as well.,,False,,customer_support
7fe119e8-3dab-4b7b-91c3-679d0c29b5e9,E-commerce/Retail,Inbound,Problem is time,,Order status enquiry,Order status enquiry - Problem is time ,,False,,customer_support
db4a161d-3974-4de5-a2dc-8f74dbfa69fe,E-commerce/Retail,Inbound,Happiness,,Installation/demo,Installation/demo - Happiness ,,False,,customer_support
2d16e07e-9579-46b3-a8c2-cc3c0bf3f3b2,E-commerce/Retail,Inbound,Shopzilla to be banned garud seller,,Delayed,Delayed - Shopzilla to be banned garud seller,,False,,customer_support
187774df-0fbe-4ea2-b97c-bdfc1caf7091,E-commerce/Retail,Outcall,Their are no contact number or email if is mention in customer care portal. It is difficult to talk to Shopzilla customer care,,Damaged,Damaged - Their are no contact number or email if is mention in customer care portal. It is difficult to talk ,,False,,customer_support
65475ed1-1027-4852-93db-8ec7d076da08,E-commerce/Retail,Inbound,good,,Order status enquiry,Order status enquiry -   good ,,False,,customer_support
